membre_id,lead_id,date_adhesion,proprietaire_origine,age,genre,commune,source_acquisition,statut_membre,date_dernier_passage,frequence_hebdo,utilisation_coaching,score_risque_churn
MEM-01227,,2026-04-28,USR-02,31,H,Versailles,instagram,resilie,2026-02-23,0.0,faux,100
MEM-01228,,2026-05-18,USR-02,20,H,Saint-Cyr-l'École,instagram,resilie,2026-04-15,0.0,faux,100
MEM-01229,,2021-07-29,USR-02,38,H,Viroflay,google_ads,resilie,2026-03-01,0.0,vrai,100
MEM-01230,,2025-01-26,USR-01,35,F,Versailles,instagram,resilie,2026-04-22,0.0,faux,100
MEM-01231,,2023-01-25,USR-02,29,F,Versailles,recommandation,resilie,2026-02-28,0.0,faux,100
MEM-01232,,2021-04-03,USR-02,58,F,Bailly,site_web,resilie,2026-04-06,0.0,faux,100
MEM-01233,,2026-04-10,USR-02,54,F,Versailles,instagram,resilie,2025-12-19,0.0,faux,100
MEM-01234,,2024-12-31,USR-02,34,H,Versailles,recommandation,resilie,2025-12-21,0.0,vrai,100
MEM-01235,,2026-04-12,USR-02,33,F,Versailles,google_ads,resilie,2026-02-26,0.0,faux,100
MEM-01236,,2021-03-05,USR-01,54,H,Versailles,site_web,resilie,2026-03-03,0.0,faux,100
MEM-01237,,2024-10-09,USR-02,31,H,Vélizy-Villacoublay,google_ads,resilie,2026-05-13,0.0,faux,98
MEM-01238,,2023-11-03,USR-02,41,H,Vélizy-Villacoublay,site_web,resilie,2026-01-21,0.0,faux,100
MEM-01239,,2025-07-29,USR-02,46,F,Vélizy-Villacoublay,google_ads,resilie,2025-12-08,0.0,faux,100
MEM-01240,,2026-03-01,USR-02,48,H,Versailles,google_ads,resilie,2026-04-29,0.0,faux,100
MEM-01241,,2021-07-18,USR-02,49,F,Versailles,site_web,resilie,2026-03-12,0.0,faux,100
MEM-01242,,2023-07-17,USR-02,42,H,Viroflay,recommandation,resilie,2026-05-07,0.0,faux,100
MEM-01243,,2022-12-30,USR-02,34,H,Versailles,google_ads,resilie,2026-04-18,0.0,faux,100
MEM-01244,,2023-01-13,USR-02,28,F,Versailles,google_ads,resilie,2025-12-28,0.0,faux,100
MEM-01245,,2021-05-24,USR-02,52,H,Le Chesnay-Rocquencourt,site_web,resilie,2026-03-03,0.0,faux,100
MEM-01246,,2023-06-09,USR-02,60,H,Saint-Cyr-l'École,google_ads,resilie,2026-01-24,0.0,vrai,100
MEM-01247,,2025-08-04,USR-02,43,H,Versailles,instagram,resilie,2026-03-25,0.0,vrai,100
MEM-01248,,2025-09-19,USR-02,40,H,Le Chesnay-Rocquencourt,instagram,resilie,2026-05-10,0.0,faux,98
MEM-01249,,2025-01-10,USR-02,49,F,Buc,recommandation,resilie,2026-01-15,0.0,faux,100
MEM-01250,,2022-07-06,USR-02,36,H,Versailles,google_ads,resilie,2026-04-25,0.0,faux,100
MEM-01251,,2025-11-02,USR-01,50,H,Le Chesnay-Rocquencourt,instagram,resilie,2026-03-23,0.0,faux,100
MEM-01252,,2026-02-09,USR-01,38,F,Versailles,google_ads,resilie,2026-03-10,0.0,faux,100
MEM-01253,,2024-08-10,USR-01,27,F,Viroflay,instagram,resilie,2025-12-10,0.0,vrai,100
MEM-01254,,2025-10-16,USR-02,28,F,Buc,recommandation,resilie,2025-12-20,0.0,faux,100
MEM-01255,,2023-12-03,USR-01,25,F,Versailles,google_ads,resilie,2026-01-29,0.0,faux,100
MEM-01256,,2025-04-23,USR-02,23,H,Vélizy-Villacoublay,google_ads,resilie,2025-12-31,0.0,faux,100
MEM-01257,,2022-11-29,USR-02,27,F,Viroflay,instagram,resilie,2026-03-08,0.0,faux,100
MEM-01258,,2021-11-13,USR-02,46,H,Le Chesnay-Rocquencourt,site_web,resilie,2025-12-20,0.0,vrai,100
MEM-01259,,2025-10-11,USR-02,51,F,Le Chesnay-Rocquencourt,instagram,resilie,2026-01-10,0.0,faux,100
MEM-01260,,2024-02-14,USR-02,56,H,Viroflay,recommandation,resilie,2026-04-04,0.0,faux,100
MEM-01261,,2024-02-05,USR-02,56,F,Viroflay,google_ads,resilie,2026-04-04,0.0,faux,100
MEM-01262,,2025-12-30,USR-02,22,H,Jouy-en-Josas,instagram,resilie,2025-12-21,0.0,faux,100
MEM-01263,,2023-01-31,USR-02,43,F,Viroflay,google_ads,resilie,2026-04-25,0.0,faux,100
MEM-01264,,2026-01-03,USR-02,50,F,Le Chesnay-Rocquencourt,instagram,resilie,2026-03-25,0.0,faux,100
MEM-01265,,2022-09-30,USR-01,52,H,Viroflay,instagram,resilie,2026-02-19,0.0,faux,100
MEM-01266,,2021-03-13,USR-02,35,H,Versailles,instagram,resilie,2026-03-20,0.0,faux,100
MEM-01267,,2025-08-11,USR-02,32,F,Le Chesnay-Rocquencourt,google_ads,resilie,2026-02-13,0.0,faux,100
MEM-01268,,2023-05-15,USR-02,44,F,Saint-Cyr-l'École,recommandation,resilie,2026-04-17,0.0,faux,100
MEM-01269,,2021-11-28,USR-01,32,H,Versailles,google_ads,resilie,2026-01-05,0.0,faux,100
MEM-01270,,2025-12-24,USR-02,53,F,Viroflay,google_ads,resilie,2025-12-14,0.0,faux,100
MEM-01271,,2025-06-28,USR-01,41,F,Versailles,google_ads,resilie,2025-12-05,0.0,faux,100
MEM-01272,,2025-04-01,USR-02,51,H,Viroflay,instagram,resilie,2026-03-15,0.0,faux,100
MEM-01273,,2025-05-21,USR-02,54,H,Le Chesnay-Rocquencourt,google_ads,resilie,2026-02-24,0.0,faux,100
MEM-01274,,2023-12-17,USR-01,55,H,Viroflay,site_web,resilie,2026-03-27,0.0,vrai,100
MEM-01275,,2021-01-02,USR-02,27,F,Bailly,instagram,resilie,2026-03-07,0.0,faux,100
MEM-01276,,2024-06-16,USR-02,28,H,Viroflay,site_web,resilie,2025-12-08,0.0,faux,100
MEM-01277,,2021-04-19,USR-01,30,H,Versailles,site_web,resilie,2026-04-15,0.0,faux,100
MEM-01278,,2022-01-12,USR-02,37,F,Versailles,google_ads,resilie,2026-04-02,0.0,faux,100
MEM-01279,,2022-11-22,USR-02,53,F,Vélizy-Villacoublay,google_ads,resilie,2026-02-20,0.0,faux,100
MEM-01280,,2023-07-08,USR-02,33,H,Versailles,instagram,resilie,2026-04-26,0.0,faux,100
MEM-01281,,2026-04-29,USR-02,45,F,Versailles,google_ads,resilie,2026-04-24,0.0,faux,100
MEM-01282,,2022-09-18,USR-02,30,H,Le Chesnay-Rocquencourt,site_web,resilie,2026-01-06,0.0,faux,100
MEM-01283,,2021-12-29,USR-01,27,H,Viroflay,google_ads,resilie,2026-04-20,0.0,faux,100
MEM-01284,,2024-03-12,USR-02,45,H,Le Chesnay-Rocquencourt,instagram,resilie,2026-03-22,0.0,vrai,100
MEM-01285,,2021-02-05,USR-02,34,H,Versailles,instagram,resilie,2025-12-28,0.0,faux,100
MEM-01286,,2026-05-20,USR-01,49,H,Vélizy-Villacoublay,instagram,resilie,2026-02-09,0.0,faux,100
MEM-01287,,2023-11-15,USR-02,44,F,Le Chesnay-Rocquencourt,recommandation,resilie,2026-03-11,0.0,faux,100
MEM-01288,,2026-01-09,USR-02,45,H,Le Chesnay-Rocquencourt,site_web,resilie,2026-01-15,0.0,faux,100
MEM-01289,,2023-01-20,USR-02,33,F,Versailles,instagram,resilie,2026-04-28,0.0,vrai,100
MEM-01290,,2026-03-14,USR-01,26,H,Jouy-en-Josas,site_web,resilie,2026-03-24,0.0,faux,100
MEM-01291,,2021-12-24,USR-01,29,H,Versailles,google_ads,resilie,2026-04-26,0.0,faux,100
MEM-01292,,2025-06-21,USR-02,30,H,Versailles,google_ads,resilie,2026-04-19,0.0,vrai,100
MEM-01293,,2025-04-25,USR-02,19,F,Saint-Cyr-l'École,site_web,resilie,2025-12-13,0.0,faux,100
MEM-01294,,2025-12-05,USR-02,47,F,Versailles,google_ads,resilie,2026-03-21,0.0,vrai,100
MEM-01295,,2024-05-18,USR-02,37,F,Le Chesnay-Rocquencourt,site_web,resilie,2026-04-17,0.0,faux,100
MEM-01296,,2022-10-24,USR-02,31,H,Le Chesnay-Rocquencourt,instagram,resilie,2026-01-30,0.0,faux,100
MEM-01297,,2025-03-01,USR-02,23,H,Le Chesnay-Rocquencourt,instagram,resilie,2026-02-05,0.0,faux,100
MEM-01298,,2024-12-23,USR-02,48,F,Le Chesnay-Rocquencourt,google_ads,resilie,2026-02-08,0.0,faux,100
MEM-01299,,2024-11-08,USR-02,30,F,Versailles,site_web,resilie,2026-03-13,0.0,vrai,100
MEM-01300,,2022-12-01,USR-02,33,H,Le Chesnay-Rocquencourt,site_web,resilie,2026-03-30,0.0,faux,100
MEM-01301,,2021-07-09,USR-02,20,H,Le Chesnay-Rocquencourt,google_ads,resilie,2026-05-13,0.0,vrai,96
MEM-01302,,2025-08-03,USR-01,31,F,Le Chesnay-Rocquencourt,instagram,resilie,2026-05-12,0.0,faux,100
MEM-01303,,2022-09-23,USR-02,23,F,Jouy-en-Josas,site_web,resilie,2026-01-08,0.0,faux,100
MEM-01304,,2021-10-19,USR-02,30,H,Le Chesnay-Rocquencourt,instagram,resilie,2026-04-17,0.0,faux,100
MEM-01305,,2022-01-09,USR-02,39,F,Versailles,instagram,resilie,2026-04-15,0.0,vrai,100
MEM-01306,,2022-09-21,USR-01,27,H,Viroflay,recommandation,resilie,2026-02-20,0.0,faux,100
MEM-01307,,2025-10-21,USR-02,20,F,Buc,instagram,resilie,2026-01-02,0.0,vrai,100
MEM-01308,,2024-01-16,USR-02,60,F,Viroflay,instagram,resilie,2025-12-24,0.0,faux,100
MEM-01309,,2021-04-03,USR-02,54,H,Viroflay,google_ads,resilie,2026-03-22,0.0,vrai,100
MEM-01310,,2023-02-08,USR-02,39,F,Viroflay,site_web,resilie,2025-12-11,0.0,faux,100
MEM-01311,,2025-08-29,USR-01,19,F,Vélizy-Villacoublay,instagram,resilie,2025-12-18,0.0,faux,100
MEM-01312,,2026-04-01,USR-02,39,H,Jouy-en-Josas,google_ads,resilie,2026-05-06,0.0,faux,100
MEM-01313,,2026-04-10,USR-02,28,H,Le Chesnay-Rocquencourt,instagram,resilie,2026-05-06,0.0,faux,100
MEM-01314,,2025-06-25,USR-02,22,F,Le Chesnay-Rocquencourt,instagram,resilie,2026-02-21,0.0,faux,100
MEM-01315,,2025-10-29,USR-02,30,H,Versailles,google_ads,resilie,2026-02-16,0.0,faux,100
MEM-01316,,2022-01-18,USR-02,27,F,Versailles,instagram,resilie,2026-01-06,0.0,faux,100
MEM-01317,,2025-06-16,USR-02,40,H,Versailles,instagram,resilie,2026-02-10,0.0,faux,100
MEM-01318,,2021-01-13,USR-02,34,H,Versailles,google_ads,resilie,2026-01-06,0.0,faux,100
MEM-01319,,2024-01-03,USR-02,36,F,Versailles,instagram,resilie,2025-12-04,0.0,faux,100
MEM-01320,,2022-01-30,USR-02,29,H,Versailles,site_web,resilie,2026-01-02,0.0,faux,100
MEM-01321,,2025-02-09,USR-02,54,F,Viroflay,google_ads,resilie,2026-01-05,0.0,faux,100
MEM-01322,,2024-03-02,USR-01,50,H,Le Chesnay-Rocquencourt,instagram,resilie,2026-04-28,0.0,faux,100
MEM-01323,,2024-11-04,USR-02,35,F,Versailles,google_ads,resilie,2025-12-04,0.0,faux,100
MEM-01324,,2023-08-17,USR-02,50,H,Saint-Cyr-l'École,instagram,resilie,2026-04-15,0.0,faux,100
MEM-01325,,2023-02-19,USR-01,34,F,Versailles,google_ads,resilie,2025-12-08,0.0,faux,100
MEM-01326,,2021-10-31,USR-02,51,H,Versailles,recommandation,resilie,2025-12-04,0.0,faux,100
MEM-01327,,2023-03-01,USR-02,57,H,Viroflay,site_web,resilie,2026-03-16,0.0,faux,100
MEM-01328,,2022-10-05,USR-02,49,F,Versailles,instagram,resilie,2026-01-20,0.0,faux,100
MEM-01329,,2024-02-06,USR-02,34,F,Le Chesnay-Rocquencourt,instagram,resilie,2025-12-30,0.0,faux,100
MEM-01330,,2021-08-11,USR-02,31,H,Viroflay,google_ads,resilie,2026-02-06,0.0,faux,100
MEM-01331,,2024-05-08,USR-02,22,H,Viroflay,instagram,resilie,2026-01-18,0.0,faux,100
MEM-01332,,2026-05-22,USR-02,50,F,Vélizy-Villacoublay,instagram,resilie,2026-04-29,0.0,faux,100
MEM-01333,,2023-10-08,USR-02,19,F,Le Chesnay-Rocquencourt,instagram,resilie,2026-04-14,0.0,faux,100
MEM-01334,,2025-05-14,USR-02,53,H,Buc,recommandation,resilie,2026-03-15,0.0,faux,100
MEM-01335,,2024-03-13,USR-02,50,F,Versailles,google_ads,resilie,2026-04-26,0.0,faux,100
MEM-01336,,2026-03-26,USR-02,42,F,Vélizy-Villacoublay,site_web,resilie,2025-12-21,0.0,faux,100
MEM-01337,,2021-01-28,USR-01,21,H,Vélizy-Villacoublay,recommandation,resilie,2025-12-17,0.0,faux,100
MEM-01338,,2026-04-04,USR-02,40,F,Vélizy-Villacoublay,instagram,resilie,2025-12-28,0.0,faux,100
MEM-01339,,2022-03-05,USR-02,34,H,Vélizy-Villacoublay,google_ads,resilie,2026-04-11,0.0,faux,100
MEM-01340,,2024-03-12,USR-02,47,H,Vélizy-Villacoublay,instagram,resilie,2026-03-12,0.0,faux,100
MEM-01341,,2022-11-15,USR-02,37,F,Buc,instagram,resilie,2026-04-08,0.0,faux,100
MEM-01342,,2024-02-11,USR-02,28,H,Versailles,instagram,resilie,2026-02-21,0.0,faux,100
MEM-01343,,2025-09-14,USR-02,60,F,Saint-Cyr-l'École,google_ads,resilie,2026-01-16,0.0,faux,100
MEM-01344,,2026-05-14,USR-02,41,F,Jouy-en-Josas,instagram,resilie,2026-01-15,0.0,faux,100
MEM-01345,,2023-02-23,USR-01,37,H,Versailles,recommandation,resilie,2026-05-12,0.0,faux,97
MEM-01346,,2026-04-14,USR-02,27,F,Jouy-en-Josas,site_web,resilie,2026-02-23,0.0,faux,100
MEM-01347,,2021-04-18,USR-02,31,H,Versailles,google_ads,resilie,2026-05-05,0.0,faux,100
MEM-01348,,2024-04-05,USR-02,45,H,Saint-Cyr-l'École,recommandation,resilie,2026-05-13,0.0,faux,97
MEM-01349,,2021-10-02,USR-02,29,F,Le Chesnay-Rocquencourt,site_web,resilie,2026-02-12,0.0,faux,100
MEM-01350,,2026-02-10,USR-02,23,H,Buc,site_web,resilie,2026-01-06,0.0,faux,100
MEM-01351,,2024-03-21,USR-02,46,H,Versailles,recommandation,en_pause,2026-04-02,0.3,faux,100
MEM-01352,,2024-02-13,USR-02,42,H,Versailles,site_web,en_pause,2026-04-02,0.1,faux,100
MEM-01353,,2026-05-09,USR-02,53,F,Jouy-en-Josas,instagram,en_pause,2026-05-29,0.1,vrai,90
MEM-01354,,2022-06-19,USR-02,26,F,Bailly,instagram,en_pause,2026-05-10,0.0,vrai,100
MEM-01355,,2025-11-05,USR-02,25,F,Versailles,instagram,en_pause,2026-04-17,0.3,faux,100
MEM-01356,,2025-11-11,USR-02,40,F,Vélizy-Villacoublay,instagram,en_pause,2026-04-09,0.3,faux,100
MEM-01357,,2023-08-25,USR-01,56,H,Versailles,site_web,en_pause,2026-04-08,0.3,faux,100
MEM-01358,,2021-01-27,USR-01,44,F,Versailles,recommandation,en_pause,2026-05-21,0.0,faux,93
MEM-01359,,2021-01-25,USR-02,22,F,Vélizy-Villacoublay,instagram,en_pause,2026-03-29,0.4,faux,100
MEM-01360,,2022-03-03,USR-02,23,F,Jouy-en-Josas,instagram,en_pause,2026-04-09,0.2,faux,100
MEM-01361,,2023-05-10,USR-01,36,H,Versailles,google_ads,en_pause,2026-04-11,0.2,faux,100
MEM-01362,,2021-11-22,USR-02,52,F,Versailles,google_ads,en_pause,2026-05-06,0.1,faux,100
MEM-01363,,2026-05-21,USR-01,49,H,Versailles,instagram,en_pause,2026-05-29,0.2,faux,94
MEM-01364,,2021-11-13,USR-02,20,H,Buc,instagram,en_pause,2026-04-15,0.1,vrai,100
MEM-01365,,2025-09-02,USR-02,25,H,Versailles,recommandation,en_pause,2026-05-07,0.4,faux,100
MEM-01366,,2026-02-25,USR-02,49,H,Versailles,site_web,en_pause,2026-05-13,0.3,faux,92
MEM-01367,,2021-06-17,USR-02,49,F,Saint-Cyr-l'École,instagram,en_pause,2026-03-28,0.1,faux,100
MEM-01368,,2025-12-13,USR-02,58,F,Jouy-en-Josas,instagram,en_pause,2026-05-12,0.2,faux,100
MEM-01369,,2022-12-07,USR-01,54,F,Versailles,site_web,en_pause,2026-05-20,0.0,faux,96
MEM-01370,,2025-06-03,USR-02,30,F,Versailles,google_ads,en_pause,2026-05-24,0.0,faux,95
MEM-01371,,2025-09-08,USR-02,53,F,Versailles,google_ads,en_pause,2026-05-26,0.1,faux,91
MEM-01372,,2024-12-04,USR-02,19,F,Bailly,site_web,en_pause,2026-05-23,0.3,faux,89
MEM-01373,,2022-06-08,USR-02,59,F,Versailles,instagram,en_pause,2026-04-01,0.3,faux,100
MEM-01374,,2025-05-16,USR-02,31,F,Saint-Cyr-l'École,google_ads,en_pause,2026-05-20,0.3,faux,90
MEM-01375,,2025-04-27,USR-02,43,H,Buc,google_ads,en_pause,2026-04-11,0.3,vrai,100
MEM-01376,,2024-11-09,USR-02,39,H,Versailles,instagram,en_pause,2026-05-14,0.1,faux,100
MEM-01377,,2024-01-21,USR-02,57,F,Versailles,instagram,en_pause,2026-03-30,0.0,faux,100
MEM-01378,,2025-11-08,USR-01,57,F,Saint-Cyr-l'École,google_ads,en_pause,2026-03-27,0.3,faux,100
MEM-01379,,2023-02-16,USR-02,46,F,Bailly,site_web,en_pause,2026-05-25,0.1,faux,99
MEM-01380,,2022-06-30,USR-02,57,H,Versailles,site_web,en_pause,2026-04-30,0.1,faux,100
