checkin_id,membre_id,date_heure_entree,type_acces
CHK-001698,MEM-00294,2026-06-05T10:10,qr_code
CHK-001699,MEM-00294,2026-06-06T09:20,qr_code
CHK-001700,MEM-00294,2026-06-10T09:10,badge
CHK-001701,MEM-00294,2026-06-10T18:20,badge
CHK-001702,MEM-00294,2026-06-11T10:20,badge
CHK-001703,MEM-00294,2026-06-19T15:30,qr_code
CHK-001704,MEM-00294,2026-06-20T16:20,badge
CHK-001705,MEM-00295,2026-06-04T10:10,badge
CHK-001706,MEM-00295,2026-06-09T10:30,badge
CHK-001707,MEM-00295,2026-06-10T10:20,badge
CHK-001708,MEM-00295,2026-06-16T18:30,qr_code
CHK-001709,MEM-00295,2026-06-17T09:45,badge
CHK-001710,MEM-00295,2026-06-18T16:10,qr_code
CHK-001711,MEM-00295,2026-06-20T11:00,badge
CHK-001712,MEM-00296,2026-06-02T11:10,badge
CHK-001713,MEM-00296,2026-06-14T09:20,badge
CHK-001714,MEM-00296,2026-06-19T15:00,badge
CHK-001715,MEM-00297,2026-06-04T17:30,qr_code
CHK-001716,MEM-00297,2026-06-20T15:00,badge
CHK-001717,MEM-00298,2026-06-02T18:00,badge
CHK-001718,MEM-00298,2026-06-03T09:30,badge
CHK-001719,MEM-00298,2026-06-03T10:20,badge
CHK-001720,MEM-00298,2026-06-04T11:30,qr_code
CHK-001721,MEM-00298,2026-06-05T08:20,qr_code
CHK-001722,MEM-00298,2026-06-09T15:20,qr_code
CHK-001723,MEM-00298,2026-06-10T11:00,badge
CHK-001724,MEM-00298,2026-06-14T18:45,badge
CHK-001725,MEM-00298,2026-06-18T09:45,qr_code
CHK-001726,MEM-00298,2026-06-18T09:45,qr_code
CHK-001727,MEM-00298,2026-06-21T19:00,badge
CHK-001728,MEM-00299,2026-06-05T08:30,badge
CHK-001729,MEM-00299,2026-06-09T08:10,qr_code
CHK-001730,MEM-00299,2026-06-11T18:45,qr_code
CHK-001731,MEM-00299,2026-06-20T17:10,badge
CHK-001732,MEM-00299,2026-06-21T15:20,qr_code
CHK-001733,MEM-00301,2026-06-02T16:00,badge
CHK-001734,MEM-00301,2026-06-06T14:10,badge
CHK-001735,MEM-00301,2026-06-07T08:20,badge
CHK-001736,MEM-00301,2026-06-07T10:00,badge
CHK-001737,MEM-00301,2026-06-07T10:10,qr_code
CHK-001738,MEM-00301,2026-06-16T14:20,qr_code
CHK-001739,MEM-00301,2026-06-19T17:10,qr_code
CHK-001740,MEM-00301,2026-06-21T08:20,qr_code
CHK-001741,MEM-00303,2026-06-03T16:30,qr_code
CHK-001742,MEM-00303,2026-06-05T16:45,badge
CHK-001743,MEM-00303,2026-06-09T15:30,badge
CHK-001744,MEM-00303,2026-06-09T15:45,qr_code
CHK-001745,MEM-00303,2026-06-11T08:10,qr_code
CHK-001746,MEM-00303,2026-06-13T16:00,qr_code
CHK-001747,MEM-00303,2026-06-13T16:45,badge
CHK-001748,MEM-00303,2026-06-16T09:00,qr_code
CHK-001749,MEM-00303,2026-06-18T19:10,qr_code
CHK-001750,MEM-00303,2026-06-20T14:20,badge
CHK-001751,MEM-00304,2026-06-03T08:10,qr_code
CHK-001752,MEM-00304,2026-06-03T14:00,qr_code
CHK-001753,MEM-00304,2026-06-03T17:30,badge
CHK-001754,MEM-00304,2026-06-04T14:45,qr_code
CHK-001755,MEM-00304,2026-06-09T10:30,badge
CHK-001756,MEM-00304,2026-06-10T17:10,qr_code
CHK-001757,MEM-00304,2026-06-18T09:30,qr_code
CHK-001758,MEM-00304,2026-06-19T18:10,badge
CHK-001759,MEM-00305,2026-06-02T15:45,badge
CHK-001760,MEM-00305,2026-06-09T09:00,badge
CHK-001761,MEM-00305,2026-06-09T10:10,qr_code
CHK-001762,MEM-00305,2026-06-13T18:45,badge
CHK-001763,MEM-00305,2026-06-14T11:10,badge
CHK-001764,MEM-00305,2026-06-14T19:20,qr_code
CHK-001765,MEM-00305,2026-06-14T19:45,qr_code
CHK-001766,MEM-00305,2026-06-17T19:30,badge
CHK-001767,MEM-00305,2026-06-19T18:10,badge
CHK-001768,MEM-00306,2026-06-06T09:10,qr_code
CHK-001769,MEM-00306,2026-06-09T14:20,qr_code
CHK-001770,MEM-00306,2026-06-10T16:30,badge
CHK-001771,MEM-00306,2026-06-13T19:10,badge
CHK-001772,MEM-00306,2026-06-14T10:00,qr_code
CHK-001773,MEM-00306,2026-06-14T17:10,qr_code
CHK-001774,MEM-00306,2026-06-16T11:20,badge
CHK-001775,MEM-00306,2026-06-17T10:20,badge
CHK-001776,MEM-00306,2026-06-18T19:30,qr_code
CHK-001777,MEM-00306,2026-06-21T16:10,qr_code
CHK-001778,MEM-00307,2026-06-06T15:30,badge
CHK-001779,MEM-00308,2026-06-06T10:30,qr_code
CHK-001780,MEM-00308,2026-06-10T11:10,qr_code
CHK-001781,MEM-00309,2026-06-02T17:45,qr_code
CHK-001782,MEM-00309,2026-06-04T15:30,qr_code
CHK-001783,MEM-00309,2026-06-05T11:20,badge
CHK-001784,MEM-00309,2026-06-10T15:10,badge
CHK-001785,MEM-00309,2026-06-12T18:10,qr_code
CHK-001786,MEM-00309,2026-06-20T14:00,badge
CHK-001787,MEM-00310,2026-06-06T17:30,qr_code
CHK-001788,MEM-00310,2026-06-09T16:10,qr_code
CHK-001789,MEM-00310,2026-06-12T18:20,qr_code
CHK-001790,MEM-00310,2026-06-16T08:20,badge
CHK-001791,MEM-00311,2026-06-03T18:45,qr_code
CHK-001792,MEM-00311,2026-06-07T15:00,badge
CHK-001793,MEM-00311,2026-06-09T18:30,badge
CHK-001794,MEM-00311,2026-06-10T09:00,badge
CHK-001795,MEM-00311,2026-06-10T15:30,qr_code
CHK-001796,MEM-00311,2026-06-17T09:30,qr_code
CHK-001797,MEM-00311,2026-06-20T17:20,qr_code
CHK-001798,MEM-00313,2026-06-03T18:20,badge
CHK-001799,MEM-00313,2026-06-04T19:45,badge
CHK-001800,MEM-00313,2026-06-06T19:00,badge
CHK-001801,MEM-00313,2026-06-12T17:10,qr_code
CHK-001802,MEM-00313,2026-06-12T18:00,qr_code
CHK-001803,MEM-00313,2026-06-16T09:30,qr_code
CHK-001804,MEM-00313,2026-06-16T11:20,qr_code
CHK-001805,MEM-00313,2026-06-16T19:30,qr_code
CHK-001806,MEM-00313,2026-06-18T08:10,badge
CHK-001807,MEM-00313,2026-06-21T09:20,badge
CHK-001808,MEM-00314,2026-06-09T08:45,badge
CHK-001809,MEM-00314,2026-06-09T09:30,badge
CHK-001810,MEM-00314,2026-06-11T09:20,badge
CHK-001811,MEM-00314,2026-06-14T17:00,badge
CHK-001812,MEM-00314,2026-06-16T11:10,badge
CHK-001813,MEM-00314,2026-06-17T10:30,qr_code
CHK-001814,MEM-00314,2026-06-19T10:10,qr_code
CHK-001815,MEM-00314,2026-06-19T19:00,badge
CHK-001816,MEM-00314,2026-06-20T18:20,badge
CHK-001817,MEM-00314,2026-06-20T19:45,qr_code
CHK-001818,MEM-00314,2026-06-21T09:20,qr_code
CHK-001819,MEM-00315,2026-06-03T17:20,badge
CHK-001820,MEM-00315,2026-06-04T17:00,qr_code
CHK-001821,MEM-00315,2026-06-17T18:30,badge
CHK-001822,MEM-00315,2026-06-18T09:00,qr_code
CHK-001823,MEM-00315,2026-06-19T09:20,qr_code
CHK-001824,MEM-00316,2026-06-02T14:45,qr_code
CHK-001825,MEM-00316,2026-06-04T16:30,qr_code
CHK-001826,MEM-00316,2026-06-05T10:45,qr_code
CHK-001827,MEM-00316,2026-06-06T14:45,qr_code
CHK-001828,MEM-00316,2026-06-06T19:00,qr_code
CHK-001829,MEM-00316,2026-06-09T18:30,qr_code
CHK-001830,MEM-00316,2026-06-10T14:10,badge
CHK-001831,MEM-00316,2026-06-12T19:30,badge
CHK-001832,MEM-00316,2026-06-14T17:20,qr_code
CHK-001833,MEM-00316,2026-06-17T16:20,qr_code
CHK-001834,MEM-00316,2026-06-18T09:20,badge
CHK-001835,MEM-00316,2026-06-18T17:00,badge
CHK-001836,MEM-00316,2026-06-20T14:20,qr_code
CHK-001837,MEM-00318,2026-06-02T08:10,badge
CHK-001838,MEM-00318,2026-06-17T17:10,badge
CHK-001839,MEM-00319,2026-06-02T17:10,badge
CHK-001840,MEM-00319,2026-06-03T10:10,badge
CHK-001841,MEM-00319,2026-06-07T14:00,qr_code
CHK-001842,MEM-00319,2026-06-13T15:10,badge
CHK-001843,MEM-00319,2026-06-14T18:20,qr_code
CHK-001844,MEM-00319,2026-06-19T16:10,badge
CHK-001845,MEM-00320,2026-06-02T08:45,qr_code
CHK-001846,MEM-00320,2026-06-02T17:45,badge
CHK-001847,MEM-00320,2026-06-03T17:00,qr_code
CHK-001848,MEM-00320,2026-06-06T10:30,badge
CHK-001849,MEM-00320,2026-06-12T08:45,qr_code
CHK-001850,MEM-00320,2026-06-19T08:10,badge
CHK-001851,MEM-00320,2026-06-21T18:00,qr_code
CHK-001852,MEM-00321,2026-06-09T10:30,badge
CHK-001853,MEM-00321,2026-06-10T09:20,qr_code
CHK-001854,MEM-00321,2026-06-10T17:00,qr_code
CHK-001855,MEM-00321,2026-06-11T14:10,qr_code
CHK-001856,MEM-00321,2026-06-11T18:30,qr_code
CHK-001857,MEM-00321,2026-06-12T19:20,badge
CHK-001858,MEM-00321,2026-06-12T19:30,badge
CHK-001859,MEM-00321,2026-06-13T08:00,qr_code
CHK-001860,MEM-00321,2026-06-16T16:00,badge
CHK-001861,MEM-00321,2026-06-17T18:30,badge
CHK-001862,MEM-00322,2026-06-06T10:45,qr_code
CHK-001863,MEM-00322,2026-06-06T19:10,qr_code
CHK-001864,MEM-00322,2026-06-10T10:45,badge
CHK-001865,MEM-00322,2026-06-13T16:10,qr_code
CHK-001866,MEM-00322,2026-06-16T17:10,badge
CHK-001867,MEM-00322,2026-06-19T15:30,qr_code
CHK-001868,MEM-00322,2026-06-19T17:00,badge
CHK-001869,MEM-00322,2026-06-20T18:20,badge
CHK-001870,MEM-00323,2026-06-03T10:20,qr_code
CHK-001871,MEM-00323,2026-06-03T10:30,badge
CHK-001872,MEM-00323,2026-06-03T16:45,qr_code
CHK-001873,MEM-00323,2026-06-05T17:20,badge
CHK-001874,MEM-00323,2026-06-07T08:45,badge
CHK-001875,MEM-00323,2026-06-09T18:10,qr_code
CHK-001876,MEM-00323,2026-06-10T09:10,badge
CHK-001877,MEM-00323,2026-06-11T14:30,badge
CHK-001878,MEM-00323,2026-06-11T15:45,qr_code
CHK-001879,MEM-00324,2026-06-09T08:20,badge
CHK-001880,MEM-00324,2026-06-10T19:30,badge
CHK-001881,MEM-00324,2026-06-16T17:45,qr_code
CHK-001882,MEM-00325,2026-06-02T09:30,badge
CHK-001883,MEM-00325,2026-06-04T14:00,badge
CHK-001884,MEM-00325,2026-06-06T15:20,badge
CHK-001885,MEM-00325,2026-06-07T09:20,badge
CHK-001886,MEM-00325,2026-06-10T15:20,qr_code
CHK-001887,MEM-00325,2026-06-11T10:10,badge
CHK-001888,MEM-00325,2026-06-14T18:45,qr_code
CHK-001889,MEM-00325,2026-06-19T16:00,qr_code
CHK-001890,MEM-00325,2026-06-19T17:00,qr_code
CHK-001891,MEM-00325,2026-06-20T09:10,badge
CHK-001892,MEM-00326,2026-06-03T08:45,qr_code
CHK-001893,MEM-00326,2026-06-03T11:45,qr_code
CHK-001894,MEM-00326,2026-06-05T10:20,qr_code
CHK-001895,MEM-00326,2026-06-09T16:00,badge
CHK-001896,MEM-00326,2026-06-11T11:00,badge
CHK-001897,MEM-00326,2026-06-12T17:00,qr_code
CHK-001898,MEM-00326,2026-06-13T16:20,qr_code
CHK-001899,MEM-00326,2026-06-19T14:30,qr_code
CHK-001900,MEM-00327,2026-06-07T10:00,badge
CHK-001901,MEM-00327,2026-06-07T19:10,qr_code
CHK-001902,MEM-00327,2026-06-13T17:45,badge
CHK-001903,MEM-00327,2026-06-19T19:45,qr_code
CHK-001904,MEM-00327,2026-06-20T18:45,badge
CHK-001905,MEM-00328,2026-06-02T19:45,qr_code
CHK-001906,MEM-00328,2026-06-03T11:10,qr_code
CHK-001907,MEM-00328,2026-06-06T08:45,qr_code
CHK-001908,MEM-00328,2026-06-11T19:20,badge
CHK-001909,MEM-00328,2026-06-13T17:10,qr_code
CHK-001910,MEM-00328,2026-06-13T19:20,qr_code
CHK-001911,MEM-00328,2026-06-21T11:30,qr_code
CHK-001912,MEM-00328,2026-06-21T15:45,qr_code
CHK-001913,MEM-00329,2026-06-13T08:45,badge
CHK-001914,MEM-00329,2026-06-16T18:00,badge
CHK-001915,MEM-00329,2026-06-16T18:10,qr_code
CHK-001916,MEM-00329,2026-06-18T17:20,badge
CHK-001917,MEM-00330,2026-06-11T15:20,qr_code
CHK-001918,MEM-00330,2026-06-19T11:30,badge
CHK-001919,MEM-00331,2026-06-03T16:30,badge
CHK-001920,MEM-00331,2026-06-03T16:45,badge
CHK-001921,MEM-00331,2026-06-04T16:30,qr_code
CHK-001922,MEM-00331,2026-06-06T08:10,qr_code
CHK-001923,MEM-00331,2026-06-06T10:45,qr_code
CHK-001924,MEM-00331,2026-06-13T11:00,qr_code
CHK-001925,MEM-00331,2026-06-13T14:10,badge
CHK-001926,MEM-00331,2026-06-16T17:45,badge
CHK-001927,MEM-00331,2026-06-17T10:10,badge
CHK-001928,MEM-00331,2026-06-18T08:00,badge
CHK-001929,MEM-00331,2026-06-21T10:00,qr_code
CHK-001930,MEM-00331,2026-06-21T16:45,badge
CHK-001931,MEM-00332,2026-06-06T18:45,qr_code
CHK-001932,MEM-00332,2026-06-07T08:30,qr_code
CHK-001933,MEM-00332,2026-06-11T11:45,badge
CHK-001934,MEM-00332,2026-06-14T17:30,badge
CHK-001935,MEM-00332,2026-06-17T08:10,qr_code
CHK-001936,MEM-00332,2026-06-18T09:10,qr_code
CHK-001937,MEM-00332,2026-06-18T18:00,badge
CHK-001938,MEM-00332,2026-06-20T10:30,qr_code
CHK-001939,MEM-00333,2026-06-04T09:10,badge
CHK-001940,MEM-00333,2026-06-04T10:00,badge
CHK-001941,MEM-00333,2026-06-05T10:45,badge
CHK-001942,MEM-00333,2026-06-10T11:10,badge
CHK-001943,MEM-00333,2026-06-12T11:30,qr_code
CHK-001944,MEM-00333,2026-06-13T16:45,qr_code
CHK-001945,MEM-00333,2026-06-18T08:30,qr_code
CHK-001946,MEM-00334,2026-06-02T08:20,badge
CHK-001947,MEM-00334,2026-06-05T09:10,badge
CHK-001948,MEM-00334,2026-06-06T08:10,badge
CHK-001949,MEM-00334,2026-06-06T18:20,qr_code
CHK-001950,MEM-00334,2026-06-06T19:10,qr_code
CHK-001951,MEM-00334,2026-06-11T08:45,badge
CHK-001952,MEM-00334,2026-06-13T09:10,badge
CHK-001953,MEM-00334,2026-06-16T08:45,qr_code
CHK-001954,MEM-00334,2026-06-16T11:10,badge
CHK-001955,MEM-00334,2026-06-18T16:10,qr_code
CHK-001956,MEM-00334,2026-06-19T16:00,qr_code
CHK-001957,MEM-00334,2026-06-20T15:00,qr_code
CHK-001958,MEM-00334,2026-06-21T10:00,badge
CHK-001959,MEM-00335,2026-06-02T08:30,qr_code
CHK-001960,MEM-00335,2026-06-05T17:00,qr_code
CHK-001961,MEM-00335,2026-06-06T08:45,qr_code
CHK-001962,MEM-00335,2026-06-11T15:00,qr_code
CHK-001963,MEM-00335,2026-06-12T16:45,badge
CHK-001964,MEM-00335,2026-06-17T09:10,badge
CHK-001965,MEM-00335,2026-06-17T17:00,qr_code
CHK-001966,MEM-00335,2026-06-19T17:45,qr_code
CHK-001967,MEM-00335,2026-06-20T19:00,badge
CHK-001968,MEM-00336,2026-06-03T09:00,qr_code
CHK-001969,MEM-00336,2026-06-11T08:00,badge
CHK-001970,MEM-00336,2026-06-12T14:30,qr_code
CHK-001971,MEM-00336,2026-06-13T08:00,qr_code
CHK-001972,MEM-00336,2026-06-13T18:10,qr_code
CHK-001973,MEM-00336,2026-06-16T17:20,badge
CHK-001974,MEM-00336,2026-06-18T09:30,qr_code
CHK-001975,MEM-00336,2026-06-21T14:00,badge
CHK-001976,MEM-00339,2026-06-05T08:30,qr_code
CHK-001977,MEM-00339,2026-06-09T19:30,qr_code
CHK-001978,MEM-00339,2026-06-12T10:10,badge
CHK-001979,MEM-00339,2026-06-13T16:30,badge
CHK-001980,MEM-00339,2026-06-13T18:30,qr_code
CHK-001981,MEM-00339,2026-06-14T16:20,badge
CHK-001982,MEM-00340,2026-06-04T11:00,badge
CHK-001983,MEM-00340,2026-06-09T10:10,badge
CHK-001984,MEM-00340,2026-06-12T18:45,badge
CHK-001985,MEM-00340,2026-06-13T14:30,badge
CHK-001986,MEM-00340,2026-06-13T18:00,qr_code
CHK-001987,MEM-00340,2026-06-16T08:20,qr_code
CHK-001988,MEM-00341,2026-06-02T19:10,badge
CHK-001989,MEM-00341,2026-06-06T14:10,badge
CHK-001990,MEM-00341,2026-06-09T18:00,qr_code
CHK-001991,MEM-00341,2026-06-10T15:10,qr_code
CHK-001992,MEM-00341,2026-06-11T11:10,badge
CHK-001993,MEM-00341,2026-06-11T18:45,qr_code
CHK-001994,MEM-00341,2026-06-14T10:30,badge
CHK-001995,MEM-00341,2026-06-16T10:20,qr_code
CHK-001996,MEM-00341,2026-06-17T18:20,badge
CHK-001997,MEM-00341,2026-06-18T08:10,qr_code
CHK-001998,MEM-00341,2026-06-19T14:30,qr_code
CHK-001999,MEM-00341,2026-06-19T15:20,badge
CHK-002000,MEM-00341,2026-06-20T08:10,badge
CHK-002001,MEM-00341,2026-06-20T09:10,badge
CHK-002002,MEM-00341,2026-06-21T11:10,badge
CHK-002003,MEM-00342,2026-06-02T17:45,badge
CHK-002004,MEM-00342,2026-06-09T19:20,qr_code
CHK-002005,MEM-00342,2026-06-10T09:10,qr_code
CHK-002006,MEM-00342,2026-06-12T09:45,badge
CHK-002007,MEM-00342,2026-06-12T10:45,qr_code
CHK-002008,MEM-00342,2026-06-13T09:10,qr_code
CHK-002009,MEM-00342,2026-06-14T08:00,qr_code
CHK-002010,MEM-00342,2026-06-17T14:45,badge
CHK-002011,MEM-00343,2026-06-02T11:30,badge
CHK-002012,MEM-00343,2026-06-02T15:20,qr_code
CHK-002013,MEM-00343,2026-06-04T19:00,qr_code
CHK-002014,MEM-00343,2026-06-10T08:30,badge
CHK-002015,MEM-00343,2026-06-10T15:30,badge
CHK-002016,MEM-00343,2026-06-11T09:20,badge
CHK-002017,MEM-00343,2026-06-16T19:45,badge
CHK-002018,MEM-00343,2026-06-18T18:45,qr_code
CHK-002019,MEM-00343,2026-06-20T10:10,badge
CHK-002020,MEM-00343,2026-06-20T18:30,badge
CHK-002021,MEM-00344,2026-06-02T08:00,qr_code
CHK-002022,MEM-00344,2026-06-06T10:45,badge
CHK-002023,MEM-00344,2026-06-09T08:20,badge
CHK-002024,MEM-00344,2026-06-10T11:30,qr_code
CHK-002025,MEM-00344,2026-06-11T09:45,badge
CHK-002026,MEM-00344,2026-06-11T10:00,badge
CHK-002027,MEM-00344,2026-06-11T10:30,badge
CHK-002028,MEM-00344,2026-06-16T09:00,badge
CHK-002029,MEM-00344,2026-06-19T09:10,badge
CHK-002030,MEM-00344,2026-06-20T17:10,badge
CHK-002031,MEM-00344,2026-06-20T19:20,badge
CHK-002032,MEM-00346,2026-06-03T18:20,badge
CHK-002033,MEM-00346,2026-06-06T08:20,qr_code
CHK-002034,MEM-00346,2026-06-06T08:30,qr_code
CHK-002035,MEM-00346,2026-06-07T08:45,badge
CHK-002036,MEM-00346,2026-06-07T17:00,badge
CHK-002037,MEM-00346,2026-06-18T18:45,badge
CHK-002038,MEM-00346,2026-06-21T08:00,badge
CHK-002039,MEM-00347,2026-06-05T18:20,badge
CHK-002040,MEM-00347,2026-06-12T18:10,qr_code
CHK-002041,MEM-00347,2026-06-13T09:10,qr_code
CHK-002042,MEM-00347,2026-06-16T14:00,qr_code
CHK-002043,MEM-00347,2026-06-21T08:20,badge
CHK-002044,MEM-00348,2026-06-03T19:30,badge
CHK-002045,MEM-00348,2026-06-04T19:00,qr_code
CHK-002046,MEM-00348,2026-06-06T14:45,badge
CHK-002047,MEM-00348,2026-06-11T18:10,qr_code
CHK-002048,MEM-00348,2026-06-12T10:10,badge
CHK-002049,MEM-00348,2026-06-13T08:00,badge
CHK-002050,MEM-00348,2026-06-16T17:00,qr_code
CHK-002051,MEM-00350,2026-06-10T10:10,badge
CHK-002052,MEM-00350,2026-06-18T16:30,badge
CHK-002053,MEM-00350,2026-06-21T10:00,qr_code
CHK-002054,MEM-00351,2026-06-02T17:45,qr_code
CHK-002055,MEM-00351,2026-06-04T18:00,qr_code
CHK-002056,MEM-00351,2026-06-06T11:20,badge
CHK-002057,MEM-00351,2026-06-09T18:00,qr_code
CHK-002058,MEM-00351,2026-06-17T18:10,badge
CHK-002059,MEM-00351,2026-06-20T16:45,badge
CHK-002060,MEM-00351,2026-06-21T09:20,badge
CHK-002061,MEM-00351,2026-06-21T18:20,qr_code
CHK-002062,MEM-00352,2026-06-04T08:10,qr_code
CHK-002063,MEM-00352,2026-06-04T14:10,badge
CHK-002064,MEM-00352,2026-06-06T09:20,qr_code
CHK-002065,MEM-00352,2026-06-06T16:45,badge
CHK-002066,MEM-00352,2026-06-06T17:45,badge
CHK-002067,MEM-00352,2026-06-10T08:10,qr_code
CHK-002068,MEM-00352,2026-06-12T16:20,qr_code
CHK-002069,MEM-00352,2026-06-12T18:30,badge
CHK-002070,MEM-00352,2026-06-16T16:45,qr_code
CHK-002071,MEM-00354,2026-06-02T15:10,qr_code
CHK-002072,MEM-00354,2026-06-05T10:30,qr_code
CHK-002073,MEM-00354,2026-06-05T18:45,qr_code
CHK-002074,MEM-00354,2026-06-06T16:10,qr_code
CHK-002075,MEM-00354,2026-06-06T19:30,qr_code
CHK-002076,MEM-00354,2026-06-09T11:10,badge
CHK-002077,MEM-00354,2026-06-17T10:30,badge
CHK-002078,MEM-00354,2026-06-17T15:00,qr_code
CHK-002079,MEM-00354,2026-06-19T10:20,badge
CHK-002080,MEM-00354,2026-06-20T15:20,badge
CHK-002081,MEM-00354,2026-06-21T11:20,qr_code
CHK-002082,MEM-00355,2026-06-04T19:45,badge
CHK-002083,MEM-00355,2026-06-07T14:10,qr_code
CHK-002084,MEM-00355,2026-06-13T10:45,qr_code
CHK-002085,MEM-00355,2026-06-16T19:20,badge
CHK-002086,MEM-00355,2026-06-17T16:00,qr_code
CHK-002087,MEM-00355,2026-06-17T16:10,qr_code
CHK-002088,MEM-00355,2026-06-21T17:10,badge
CHK-002089,MEM-00356,2026-06-03T10:30,badge
CHK-002090,MEM-00356,2026-06-03T14:10,qr_code
CHK-002091,MEM-00356,2026-06-07T17:30,qr_code
CHK-002092,MEM-00356,2026-06-12T08:45,badge
CHK-002093,MEM-00356,2026-06-12T17:20,badge
CHK-002094,MEM-00356,2026-06-13T10:00,qr_code
CHK-002095,MEM-00356,2026-06-13T18:30,qr_code
CHK-002096,MEM-00356,2026-06-18T15:30,qr_code
CHK-002097,MEM-00357,2026-06-03T19:45,badge
CHK-002098,MEM-00357,2026-06-06T08:20,qr_code
CHK-002099,MEM-00357,2026-06-13T16:20,badge
CHK-002100,MEM-00357,2026-06-14T18:20,badge
CHK-002101,MEM-00357,2026-06-16T08:30,qr_code
CHK-002102,MEM-00357,2026-06-17T08:20,qr_code
CHK-002103,MEM-00357,2026-06-17T14:10,badge
CHK-002104,MEM-00357,2026-06-17T15:20,badge
CHK-002105,MEM-00357,2026-06-18T08:00,qr_code
CHK-002106,MEM-00357,2026-06-21T15:30,badge
CHK-002107,MEM-00360,2026-06-02T09:30,qr_code
CHK-002108,MEM-00360,2026-06-02T16:10,badge
CHK-002109,MEM-00360,2026-06-05T10:10,qr_code
CHK-002110,MEM-00360,2026-06-06T16:00,badge
CHK-002111,MEM-00360,2026-06-12T10:00,qr_code
CHK-002112,MEM-00360,2026-06-20T18:20,qr_code
CHK-002113,MEM-00360,2026-06-21T14:30,qr_code
CHK-002114,MEM-00361,2026-06-07T19:00,qr_code
CHK-002115,MEM-00363,2026-06-02T09:45,badge
CHK-002116,MEM-00363,2026-06-03T16:30,badge
CHK-002117,MEM-00363,2026-06-04T09:45,badge
CHK-002118,MEM-00363,2026-06-10T18:45,qr_code
CHK-002119,MEM-00363,2026-06-12T17:00,badge
CHK-002120,MEM-00363,2026-06-16T19:10,badge
CHK-002121,MEM-00363,2026-06-17T15:00,badge
CHK-002122,MEM-00363,2026-06-18T11:20,badge
CHK-002123,MEM-00363,2026-06-20T11:20,badge
CHK-002124,MEM-00365,2026-06-04T18:10,badge
CHK-002125,MEM-00365,2026-06-04T18:10,badge
CHK-002126,MEM-00365,2026-06-07T08:00,badge
CHK-002127,MEM-00365,2026-06-09T15:30,qr_code
CHK-002128,MEM-00365,2026-06-09T17:30,qr_code
CHK-002129,MEM-00365,2026-06-10T08:00,qr_code
CHK-002130,MEM-00365,2026-06-14T09:45,qr_code
CHK-002131,MEM-00365,2026-06-17T09:10,badge
CHK-002132,MEM-00365,2026-06-19T09:20,qr_code
CHK-002133,MEM-00367,2026-06-02T10:10,qr_code
CHK-002134,MEM-00367,2026-06-04T15:20,badge
CHK-002135,MEM-00367,2026-06-04T17:30,qr_code
CHK-002136,MEM-00367,2026-06-05T10:30,qr_code
CHK-002137,MEM-00367,2026-06-09T09:10,qr_code
CHK-002138,MEM-00367,2026-06-09T09:10,badge
CHK-002139,MEM-00367,2026-06-12T14:45,qr_code
CHK-002140,MEM-00367,2026-06-17T18:10,qr_code
CHK-002141,MEM-00368,2026-06-05T10:45,qr_code
CHK-002142,MEM-00368,2026-06-19T09:30,qr_code
CHK-002143,MEM-00368,2026-06-21T17:20,badge
CHK-002144,MEM-00370,2026-06-03T10:45,qr_code
CHK-002145,MEM-00370,2026-06-03T17:45,qr_code
CHK-002146,MEM-00370,2026-06-16T15:20,badge
CHK-002147,MEM-00370,2026-06-16T18:00,badge
CHK-002148,MEM-00370,2026-06-20T08:10,badge
CHK-002149,MEM-00370,2026-06-20T17:30,qr_code
CHK-002150,MEM-00371,2026-06-10T14:30,qr_code
CHK-002151,MEM-00371,2026-06-10T16:10,qr_code
CHK-002152,MEM-00371,2026-06-12T14:45,qr_code
CHK-002153,MEM-00371,2026-06-12T15:45,qr_code
CHK-002154,MEM-00371,2026-06-13T08:45,badge
CHK-002155,MEM-00371,2026-06-13T18:30,badge
CHK-002156,MEM-00371,2026-06-19T09:20,qr_code
CHK-002157,MEM-00372,2026-06-05T11:10,badge
CHK-002158,MEM-00372,2026-06-07T19:45,badge
CHK-002159,MEM-00372,2026-06-09T08:10,badge
CHK-002160,MEM-00372,2026-06-09T10:10,qr_code
CHK-002161,MEM-00372,2026-06-09T10:45,badge
CHK-002162,MEM-00372,2026-06-09T18:20,badge
CHK-002163,MEM-00372,2026-06-12T16:00,badge
CHK-002164,MEM-00372,2026-06-16T19:10,qr_code
CHK-002165,MEM-00373,2026-06-02T15:20,qr_code
CHK-002166,MEM-00373,2026-06-03T11:10,qr_code
CHK-002167,MEM-00373,2026-06-06T19:10,qr_code
CHK-002168,MEM-00373,2026-06-09T19:45,qr_code
CHK-002169,MEM-00373,2026-06-14T19:10,badge
CHK-002170,MEM-00373,2026-06-16T16:00,qr_code
CHK-002171,MEM-00373,2026-06-18T11:45,badge
CHK-002172,MEM-00375,2026-06-05T14:30,badge
CHK-002173,MEM-00375,2026-06-09T19:45,badge
CHK-002174,MEM-00375,2026-06-14T10:30,qr_code
CHK-002175,MEM-00375,2026-06-16T16:00,badge
CHK-002176,MEM-00375,2026-06-16T17:00,badge
CHK-002177,MEM-00375,2026-06-19T16:20,badge
CHK-002178,MEM-00377,2026-06-05T17:30,badge
CHK-002179,MEM-00377,2026-06-05T17:30,qr_code
